game_id,legion_id,team,unit_type,start_x,start_y,start_units,end_units,damage_dealt,damage_received,team_won
1325,BLUE_4,BLUE,GARGOYLE,0,3,5,5,0.00,0.00,false
1325,BLUE_5,BLUE,GARGOYLE,-2,2,4,4,0.00,0.00,false
1325,BLUE_6,BLUE,GARGOYLE,-1,3,1,1,0.00,0.00,false
1325,BLUE_7,BLUE,GOBLIN,0,2,1,1,0.00,0.00,false
1326,GREEN_1,GREEN,GARGOYLE,3,-2,6,6,0.00,0.00,false
1326,GREEN_2,GREEN,ARCHER,0,-3,4,4,0.00,0.00,false
1326,GREEN_3,GREEN,SCORPION_RIDER,3,-3,1,1,0.00,0.00,false
1326,BLUE_4,BLUE,GARGOYLE,0,3,5,5,0.00,0.00,false
1326,BLUE_5,BLUE,GARGOYLE,-2,2,4,4,0.00,0.00,false
1326,BLUE_6,BLUE,GARGOYLE,-1,3,1,1,0.00,0.00,false
1326,BLUE_7,BLUE,GOBLIN,0,2,1,1,0.00,0.00,false
1327,GREEN_1,GREEN,GOLEM,1,-2,4,4,66.00,21.00,false
1327,GREEN_2,GREEN,ASSASSIN,3,-2,4,0,20.00,32.00,false
1327,GREEN_3,GREEN,SPIDER,2,-2,2,0,2.00,8.00,false
1327,BLUE_4,BLUE,ARCHER,1,2,7,0,48.00,56.00,false
1327,BLUE_5,BLUE,MAGE,-2,3,4,0,13.00,32.00,false
1327,BLUE_6,BLUE,GOBLIN,-3,3,1,1,0.00,0.00,false
1328,GREEN_1,GREEN,GOLEM,1,-2,4,4,87.00,60.00,false
1328,GREEN_2,GREEN,ASSASSIN,3,-2,4,0,0.00,32.00,false
1328,GREEN_3,GREEN,SPIDER,2,-2,2,0,1.00,8.00,false
1328,BLUE_4,BLUE,ARCHER,1,2,7,0,69.00,56.00,false
1328,BLUE_5,BLUE,MAGE,-2,3,4,0,31.00,32.00,false
1328,BLUE_6,BLUE,GOBLIN,-3,3,1,1,0.00,0.00,false
1325,GREEN_1,GREEN,ASSASSIN,-1,-2,7,0,60.00,56.00,false
1325,GREEN_2,GREEN,ASSASSIN,0,-3,3,0,20.00,24.00,false
1325,GREEN_3,GREEN,GOBLIN,1,-3,1,0,0.00,8.00,false
1325,BLUE_4,BLUE,ARCHER,-3,3,7,5,58.00,40.00,true
1325,BLUE_5,BLUE,ASSASSIN,-2,3,4,0,26.00,32.00,true
1325,BLUE_6,BLUE,GOBLIN,0,3,1,0,4.00,8.00,true
1326,GREEN_1,GREEN,ASSASSIN,-1,-2,7,0,64.00,56.00,true
1326,GREEN_2,GREEN,ASSASSIN,0,-3,3,2,28.00,18.00,true
1326,GREEN_3,GREEN,GOBLIN,1,-3,1,0,4.00,8.00,true
1326,BLUE_4,BLUE,ARCHER,-3,3,7,0,44.00,56.00,false
1326,BLUE_5,BLUE,ASSASSIN,-2,3,4,0,34.00,32.00,false
1326,BLUE_6,BLUE,GOBLIN,0,3,1,0,4.00,8.00,false
1327,GREEN_1,GREEN,MAGE,1,-2,7,0,35.00,56.00,false
1327,GREEN_2,GREEN,GARGOYLE,3,-3,3,0,49.00,48.00,false
1327,GREEN_3,GREEN,GOBLIN,2,-3,1,0,0.00,8.00,false
1327,BLUE_4,BLUE,SCORPION_RIDER,-1,3,5,5,91.00,36.00,true
1327,BLUE_5,BLUE,MAGE,0,2,4,0,17.00,32.00,true
1327,BLUE_6,BLUE,GOBLIN,-2,3,2,0,4.00,16.00,true
1328,GREEN_1,GREEN,MAGE,1,-2,7,0,37.00,56.00,false
1328,GREEN_2,GREEN,GARGOYLE,3,-3,3,0,32.00,48.00,false
1328,GREEN_3,GREEN,GOBLIN,2,-3,1,0,0.00,8.00,false
1328,BLUE_4,BLUE,SCORPION_RIDER,-1,3,5,5,95.00,21.00,true
1328,BLUE_5,BLUE,MAGE,0,2,4,0,17.00,32.00,true
1328,BLUE_6,BLUE,GOBLIN,-2,3,2,0,0.00,16.00,true
1941,GREEN_1,GREEN,GOBLIN,0,-3,11,11,33.00,12.00,false
1941,GREEN_2,GREEN,MAGE,1,-3,6,0,23.00,48.00,false
1941,BLUE_3,BLUE,ARCHER,-3,2,7,0,60.00,56.00,false
1941,BLUE_4,BLUE,SPIDER,0,2,11,11,0.00,0.00,false
1942,GREEN_1,GREEN,GOBLIN,0,-3,11,11,33.00,12.00,false
1942,GREEN_2,GREEN,MAGE,1,-3,6,0,23.00,48.00,false
1942,BLUE_3,BLUE,ARCHER,-3,2,7,0,60.00,56.00,false
1942,BLUE_4,BLUE,SPIDER,0,2,11,11,0.00,0.00,false
1943,GREEN_1,GREEN,ARCHER,0,-2,7,7,108.00,0.00,false
1943,GREEN_2,GREEN,MAGE,2,-3,4,0,15.00,32.00,false
1943,GREEN_3,GREEN,SPIDER,1,-3,1,1,0.00,0.00,false
1943,BLUE_4,BLUE,SPIDER,0,3,13,0,0.00,64.00,false
1943,BLUE_5,BLUE,GOBLIN,-2,3,12,8,32.00,59.00,false
1944,GREEN_1,GREEN,ARCHER,0,-2,7,7,49.00,0.00,false
1944,GREEN_2,GREEN,MAGE,2,-3,4,0,27.00,32.00,false
1944,GREEN_3,GREEN,SPIDER,1,-3,1,1,0.00,0.00,false
1944,BLUE_4,BLUE,SPIDER,0,3,13,13,0.00,12.00,false
1944,BLUE_5,BLUE,GOBLIN,-2,3,12,6,32.00,64.00,false
